date,hour,type,1431A,1432A,1433A,1434A,1437A,1438A,2880A,3136A
20200104,15,PM2.5,100.78580521345138,,126.0,116.0,119.0,66.0,101.55726352589468,85.0
20200104,16,PM2.5,97.0,105.0,122.0,108.0,123.0,66.0,108.9546865673336,79.0
20200104,17,PM2.5,86.0,111.0,119.0,102.0,111.0,62.0,,83.0
20200104,18,PM2.5,56.0,97.0,110.0,101.0,104.0,60.0,87.75473239762438,87.0
20200104,19,PM2.5,38.0,87.0,100.0,85.0,91.0,58.0,,87.0
20200104,20,PM2.5,40.0,86.0,92.0,,91.0,49.0,75.46828826662099,88.0
20200104,21,PM2.5,36.0,81.0,92.0,78.0,88.0,52.0,,87.0
20200104,22,PM2.5,28.0,80.0,90.0,76.0,89.0,55.0,,84.0
20200104,23,PM2.5,22.0,79.0,92.0,75.0,94.0,49.0,70.16062751156946,78.0
20200105,0,PM2.5,28.0,79.0,91.0,77.0,91.0,46.0,,77.0
20200105,1,PM2.5,22.0,78.0,87.0,74.0,,43.0,63.32144600436799,72.0
20200105,2,PM2.5,53.0,78.0,86.0,73.0,,40.0,,71.0
20200105,3,PM2.5,82.0,82.0,83.0,71.0,,41.0,79.37344403144368,73.0
20200105,4,PM2.5,74.0,83.0,78.0,75.0,86.06629758107238,41.0,,74.0
20200105,5,PM2.5,42.0,80.0,78.0,76.0,,41.0,,77.0
20200105,6,PM2.5,59.0,84.0,81.0,76.0,,43.0,,80.0
20200105,7,PM2.5,104.0,88.0,81.0,80.0,,45.0,91.30330555293769,81.0
20200105,8,PM2.5,145.0,86.0,83.0,88.0,,45.0,,81.0
20200105,9,PM2.5,166.0,92.0,88.0,88.0,,45.0,92.91216034832453,80.0
20200105,10,PM2.5,159.0,98.0,96.0,90.0,99.0,57.0,85.0,83.0
20200105,11,PM2.5,198.0,104.0,101.0,90.0,100.0,64.0,84.0,96.0
20200105,16,PM2.5,97.0,76.0,108.0,99.0,108.0,76.0,88.0,103.0
20200105,17,PM2.5,101.0,91.0,105.0,101.0,109.0,67.0,89.0,109.0
20200105,18,PM2.5,108.0,113.0,106.0,101.0,105.0,60.0,89.0,108.0
20200105,19,PM2.5,113.0,129.0,108.0,114.0,111.0,65.0,90.0,107.0
20200105,20,PM2.5,127.0,133.0,112.0,123.0,130.0,62.0,104.0,110.0
20200105,21,PM2.5,135.0,140.0,123.0,123.0,134.0,55.0,114.0,112.0
20200105,22,PM2.5,123.0,127.0,125.0,121.0,125.0,45.0,110.0,114.0
20200105,23,PM2.5,121.0,123.0,128.0,,121.0,41.0,102.0,
20200106,0,PM2.5,121.0,121.0,116.0,106.0,120.0,39.0,103.0,114.48078678825667
20200106,1,PM2.5,126.0,119.0,115.0,103.0,120.0,33.0,103.0,
20200106,2,PM2.5,138.0,117.0,114.0,103.0,121.0,32.0,105.0,111.29529566894168
20200106,3,PM2.5,125.0,118.0,112.0,115.0,124.0,27.0,107.0,
20200106,4,PM2.5,103.0,123.0,117.0,118.0,128.0,27.0,110.0,
20200106,5,PM2.5,111.0,125.0,112.0,113.0,137.0,28.0,114.0,108.0
20200106,6,PM2.5,105.0,126.0,98.0,112.0,125.0,24.0,96.0,105.0
20200106,7,PM2.5,81.0,127.0,96.0,100.0,117.0,23.0,88.0,103.0
20200106,8,PM2.5,68.0,124.0,106.0,104.0,102.0,19.0,84.0,106.0
20200106,9,PM2.5,124.0,123.0,116.0,105.0,99.0,23.0,,109.0
20200106,10,PM2.5,119.0,123.0,120.0,108.0,95.0,25.0,81.0,111.0
20200106,11,PM2.5,142.0,121.0,123.0,110.0,99.0,38.0,77.0,114.0
20200106,13,PM2.5,116.0,74.0,92.0,75.0,91.0,48.0,75.0,69.0
20200106,14,PM2.5,125.0,76.0,92.0,63.0,91.0,55.0,73.0,67.0
20200106,15,PM2.5,125.0,74.0,94.0,59.0,91.0,62.0,69.0,66.0
20200106,16,PM2.5,110.0,69.0,93.0,65.0,79.0,68.0,70.0,64.0
20200106,17,PM2.5,102.0,75.0,85.36073541641237,61.0,66.0,63.0,69.0,41.0
20200106,18,PM2.5,86.0,65.0,90.0,60.0,61.0,38.0,59.0,42.0
20200106,19,PM2.5,78.0,78.0,63.0,63.0,66.0,41.0,59.0,44.0
20200106,20,PM2.5,94.0,85.0,68.0,72.0,91.0,53.0,78.0,41.0
20200106,21,PM2.5,93.0,84.0,67.0,66.0,98.0,58.0,83.0,42.0
20200106,22,PM2.5,84.10765016078949,52.0,50.0,50.0,77.0,45.0,78.0,53.020810405413314
20200106,23,PM2.5,88.0,52.0,58.0,50.0,67.0,40.0,62.0,
20200107,0,PM2.5,,58.0,59.0,51.0,67.0,35.0,59.0,
20200107,1,PM2.5,95.0,62.0,57.0,52.0,64.0,31.0,55.0,
20200107,2,PM2.5,89.0,61.0,59.0,56.0,64.0,31.0,57.0,
20200107,3,PM2.5,86.0,60.0,65.0,53.0,72.0,48.0,,
20200107,4,PM2.5,,,64.0,53.0,85.0,48.0,,
20200107,5,PM2.5,,74.0,65.0,60.0,90.0,39.0,67.33751363252276,57.213891768560536
20200107,6,PM2.5,71.75441713018135,75.0,72.0,58.0,92.0,26.0,72.79201945609944,
20200107,7,PM2.5,64.0,72.0,69.0,58.0,90.0,28.0,,
20200107,8,PM2.5,62.0,72.0,67.0,61.0,90.0,24.0,75.09844813475331,
20200107,9,PM2.5,67.0,71.0,76.0,61.0,92.0,20.0,,
20200107,10,PM2.5,81.0,70.0,79.0,61.0,76.0,21.0,75.0,
20200107,11,PM2.5,79.0,60.0,70.0,51.0,65.0,32.0,60.0,56.0371630604399
20200107,12,PM2.5,62.0,57.0,61.0,49.0,63.0,37.0,59.0,
20200107,13,PM2.5,58.0,56.0,55.0,44.0,60.0,36.0,50.0,42.0
20200107,14,PM2.5,58.0,,53.0,44.0,50.0,41.0,46.0,37.0
20200107,15,PM2.5,49.0,49.0,46.0,40.0,47.0,42.0,44.0,34.0
20200107,16,PM2.5,41.0,48.0,39.0,39.0,50.0,40.0,43.0,37.0
20200107,17,PM2.5,44.0,,,36.0,45.0,44.0,41.0,40.0
20200107,18,PM2.5,48.0,44.0,40.0,36.0,42.0,48.0,36.0,39.0
20200107,19,PM2.5,51.0,46.0,44.0,42.0,47.0,52.0,40.0,43.0
20200109,23,PM2.5,55.0,57.0,44.0,40.0,56.0,36.0,45.0,51.0
20200110,0,PM2.5,60.0,59.0,44.0,50.0,50.0,36.0,40.0,55.0
20200110,1,PM2.5,64.0,60.0,47.0,52.0,56.0,38.0,43.0,57.0
20200110,2,PM2.5,64.0,42.0,45.0,42.0,,42.0,39.0,54.0
20200110,3,PM2.5,62.0,40.0,38.0,34.0,,41.0,42.0,45.0
20200110,4,PM2.5,54.0,43.0,36.0,36.0,61.0,35.0,44.0,40.0
20200110,5,PM2.5,50.0,46.0,36.0,32.0,55.0,37.0,41.0,40.478752350807184
20200110,6,PM2.5,49.0,51.0,32.0,29.0,45.0,34.0,36.0,
20200110,7,PM2.5,41.0,46.0,25.0,31.0,54.0,26.0,38.0,
20200110,8,PM2.5,33.0,41.0,34.0,32.0,,20.0,29.0,
20200110,9,PM2.5,27.0,38.0,32.0,26.0,,14.0,28.0,37.0
20200110,10,PM2.5,28.0,34.0,27.0,26.0,,10.0,24.0,44.0
20200110,11,PM2.5,40.0,32.0,27.0,,,11.0,24.0,36.0
20200110,12,PM2.5,44.0,33.0,26.0,,,27.0,21.0,29.0
20200110,13,PM2.5,,28.0,23.0,,37.13514954676995,24.0,21.0,31.0
20200110,14,PM2.5,23.0,29.0,26.0,7.0,29.000025698182526,17.0,23.0,28.0
20200110,15,PM2.5,27.0,27.0,29.0,8.0,,18.0,25.0,
20200110,16,PM2.5,34.0,25.0,23.0,8.0,,25.0,21.0,
20200110,17,PM2.5,34.0,28.0,26.0,9.0,,32.0,23.0,25.682564075389017
20200110,18,PM2.5,33.6839490488469,32.0,27.0,11.0,,36.0,25.0,
20200110,19,PM2.5,36.0,35.0,29.0,13.0,,36.0,30.0,
20200110,20,PM2.5,42.0,37.0,30.0,16.0,40.0,35.0,34.0,25.0
20200110,21,PM2.5,45.0,38.0,33.0,19.0,46.0,37.0,38.0,32.0
20200115,18,PM2.5,54.0,33.0,39.0,35.0,42.0,5.0,41.0,37.0
20200115,19,PM2.5,56.0,35.0,41.0,40.0,44.0,9.0,42.0,37.0
20200115,20,PM2.5,59.0,38.0,45.0,43.0,49.0,15.0,44.0,39.0
20200115,21,PM2.5,57.0,37.0,46.30759716800516,46.0,54.0,17.0,52.0,37.0
20200115,22,PM2.5,54.0,41.0,47.0,48.0,57.0,23.0,,39.0
20200115,23,PM2.5,56.0,38.0,47.0,50.0,56.0,22.0,,43.0
20200116,0,PM2.5,55.0,43.0,48.0,48.0,53.0,25.0,54.02564366776734,43.7752483626368
20200116,1,PM2.5,57.0,45.0,51.0,50.0,57.0,26.0,55.0,
20200116,2,PM2.5,60.0,43.0,55.0,,51.0,20.0,48.0,
20200116,3,PM2.5,65.0,42.0,56.0,50.357523974609144,52.0,17.0,50.0,
20200116,4,PM2.5,64.0,43.0,54.0,,57.0,17.0,55.0,
20200116,5,PM2.5,63.0,43.0,56.0,51.41030425577324,,14.0,55.0,
20200116,6,PM2.5,64.0,46.0,45.0,,,12.0,56.0,
20200116,7,PM2.5,62.0,45.0,44.0,48.1859386345112,,7.0,56.0,
20200116,8,PM2.5,58.0,43.0,43.0,,,6.0,54.0,
20200116,9,PM2.5,55.0,43.0,44.0,47.34725952487774,,7.0,54.0,41.487684902686254
20200116,10,PM2.5,57.0,48.0,50.0,,,8.0,52.0,47.178414674092934
20200116,11,PM2.5,47.0,44.0,45.0,,,11.0,41.0,44.09636162071566
20200116,12,PM2.5,42.0,30.0,40.0,,,16.0,39.0,
20200116,13,PM2.5,45.0,29.0,35.0,,,20.0,45.0,
20200116,14,PM2.5,46.0,33.0,34.0,38.60048826686267,33.76978834959177,23.0,45.0,
20200116,15,PM2.5,39.0,32.0,31.0,,31.32483969476089,24.0,41.0,
20200116,16,PM2.5,39.0,35.0,29.0,36.54074966307949,,25.0,39.0,33.830839113783156
20200116,17,PM2.5,36.0,34.0,30.0,,24.0,29.0,32.0,
20200116,18,PM2.5,30.0,39.0,27.0,,23.0,32.0,28.0,
20200116,19,PM2.5,33.0,40.0,28.0,34.333225098149526,28.0,30.0,33.0,
20200116,20,PM2.5,34.0,,32.0,37.10088346744404,33.0,33.0,38.0,
20200116,21,PM2.5,39.0,,34.0,39.88854036043432,36.0,38.0,38.0,36.4177123617243
20200116,22,PM2.5,42.0,,35.0,41.36311781543739,38.0,41.0,39.0,37.600797056631436
20200116,23,PM2.5,45.0,,35.0,,40.0,42.0,39.0,39.08989679283566
20200117,0,PM2.5,48.0,45.1128291130066,34.0,,38.0,42.0,36.0,
20200117,1,PM2.5,73.0,,33.0,,42.0,41.0,42.0,
20200117,2,PM2.5,73.0,49.864701557159364,32.0,47.69149245558108,54.0,37.0,,30.0
20200117,3,PM2.5,74.0,,39.0,,64.0,35.0,62.0,32.0
20200117,4,PM2.5,81.0,,42.0,,66.0,18.0,63.0,31.0
20200117,5,PM2.5,78.0,,54.0,,72.0,26.0,68.0,32.0
20200117,6,PM2.5,68.35235341389973,,54.0,74.0,73.0,27.0,68.0,32.0
20200117,7,PM2.5,,57.685779174169,56.0,66.0,69.0,25.0,66.0,34.0
20200117,8,PM2.5,61.0,66.0,51.0,64.0,66.0,24.0,60.0,44.0
20200117,9,PM2.5,59.0,65.0,65.0,65.0,67.0,24.0,56.0,50.0
20200118,18,PM2.5,68.0,75.0,72.0,38.0,81.0,27.0,68.0,69.0
20200118,19,PM2.5,67.0,80.0,76.0,32.0,79.0,27.0,72.0,78.0
20200118,20,PM2.5,71.0,88.0,75.0,44.0,77.0,17.0,68.0,77.0
20200118,21,PM2.5,78.0,85.0,71.0,49.0,72.0,12.0,67.0,84.0
20200118,22,PM2.5,,78.0,74.0,51.0,67.0,13.0,60.0,79.0
20200118,23,PM2.5,98.0,68.0,72.0,45.0,66.0,15.0,65.0,78.0
20200119,0,PM2.5,106.0,59.0,83.0,53.0,72.0,16.0,72.0,78.0
20200119,1,PM2.5,105.0,59.0,92.0,71.0,74.0,21.0,74.0,75.0
20200119,2,PM2.5,98.0,70.0,88.0,79.0,75.0,24.0,76.0,77.0
20200119,3,PM2.5,95.0,71.0,,85.0,81.0,24.0,79.73293302178449,77.0
20200119,4,PM2.5,99.0,71.0,72.0,93.0,87.0,24.0,81.0,72.0
20200119,5,PM2.5,99.0,81.0,72.81857340579111,81.0,83.0,22.0,78.0,63.0
20200119,6,PM2.5,91.0,78.0,72.19746757696133,80.0,88.0,23.0,78.0,56.0
20200119,7,PM2.5,86.0,76.0,71.0,79.0,87.0,23.0,76.0,60.11946402442794
20200119,8,PM2.5,84.0,76.0,68.0,79.0,,22.0,72.0,
20200119,9,PM2.5,84.0,76.0,69.0,82.0,79.0,21.0,70.0,54.79556605093491
20200119,10,PM2.5,77.0,74.0,69.0,85.0,78.0,21.0,67.0,51.961014064589534
20200119,11,PM2.5,52.0,69.0,62.0,82.0,63.0,22.0,59.0,
20200119,12,PM2.5,38.0,36.0,52.0,47.0,46.0,23.0,41.0,33.37188964120889
20200119,13,PM2.5,27.0,33.0,32.0,24.0,35.0,27.0,38.0,20.0
20200119,14,PM2.5,26.0,26.0,29.0,13.0,25.0,28.0,32.0,23.0
20200122,13,PM2.5,109.0,123.0,125.0,115.0,115.0,72.0,121.0,90.0
20200122,14,PM2.5,111.0,122.0,123.0,116.0,114.0,75.0,118.0,82.0
20200122,15,PM2.5,107.0,114.0,114.0,110.0,111.0,74.0,112.0,82.0
20200122,16,PM2.5,101.0,105.0,102.0,104.0,112.0,75.0,108.0,78.0
20200122,17,PM2.5,101.0,108.0,94.0,106.0,103.0,80.0,100.0,79.0
20200122,18,PM2.5,96.0,105.0,95.0,109.0,97.0,88.0,96.0,81.0
20200122,19,PM2.5,96.0,101.0,93.0,108.0,98.0,89.0,97.0,81.0
20200122,20,PM2.5,100.0,98.0,93.0,105.0,100.0,85.0,101.0,89.60941265730179
20200122,21,PM2.5,103.0,99.0,99.0,97.0,103.0,96.0,102.0,93.0
20200122,22,PM2.5,120.0,108.0,100.0,105.0,109.0,84.0,105.0,98.0
20200122,23,PM2.5,136.0,108.0,104.0,104.0,,82.0,116.0,104.0
20200123,0,PM2.5,139.0,124.0,110.0,109.0,125.91645427719456,71.0,132.0,102.0
20200123,1,PM2.5,135.0,158.0,126.0,147.0,,51.0,135.0,102.0
20200123,2,PM2.5,141.0,158.0,135.0,131.0,,68.0,141.0,99.0
20200123,3,PM2.5,152.0,149.0,158.0,110.0,,73.0,163.0,112.0
20200123,4,PM2.5,136.0,164.0,152.0,151.0,159.0,75.0,155.0,122.0
20200123,5,PM2.5,118.0,156.0,129.0,140.0,145.0,72.0,136.0,122.0
20200123,6,PM2.5,114.0,149.0,123.0,123.0,125.0,74.0,109.0,116.0
20200123,7,PM2.5,106.0,120.0,107.0,118.0,93.0,78.0,84.0,112.0
20200123,8,PM2.5,94.0,137.0,,109.0,88.0,71.0,81.0,112.0
20200123,9,PM2.5,92.0,140.0,110.0,132.0,84.0,65.0,77.0,108.0
20200123,10,PM2.5,101.21625329013703,138.0,97.0,136.0,82.0,73.0,80.0,109.0
20200123,11,PM2.5,,134.0,88.0,129.0,87.0,71.0,82.0,110.0
20200123,12,PM2.5,,132.0,86.0,118.0,,65.0,74.0,113.0
20200123,13,PM2.5,,141.0,91.0,132.0,,72.0,69.0,122.0
20200123,14,PM2.5,106.5673145092451,148.0,,137.0,107.25355326788768,78.0,75.0,115.0
20200123,15,PM2.5,,143.0,122.0,134.0,,80.0,77.0,111.0
20200123,16,PM2.5,99.4406610588493,126.0,104.0,119.0,,79.0,85.0,104.0
20200123,17,PM2.5,,128.33596278380043,96.0,111.0,95.17066150424196,80.0,92.0,117.0
20200123,18,PM2.5,,137.0,102.0,112.0,,78.0,91.0,127.0
20200123,19,PM2.5,96.74173528653908,147.0,100.0,119.0,102.93826714087142,72.0,93.0,126.0
20200123,20,PM2.5,,,103.0,141.0,,51.0,104.0,153.0
20200123,21,PM2.5,105.73854308344268,167.0,111.0,148.0,,48.0,114.0,155.0
20200123,22,PM2.5,,180.0,125.0,149.0,,55.0,121.0,159.0
20200123,23,PM2.5,,188.0,117.0,,119.38688367864009,52.0,113.0,160.0
20200124,0,PM2.5,,154.0,119.0,133.0,,47.0,114.0,150.0
20200124,1,PM2.5,,136.0,122.0,121.0,,41.0,121.0,154.0
20200124,2,PM2.5,,135.0,118.0,106.0,,37.0,116.0,164.0
20200124,3,PM2.5,,126.0,112.0,106.0,,35.0,92.0,174.0
20200124,4,PM2.5,,106.0,95.0,89.0,,32.0,84.0,177.0
20200124,5,PM2.5,,84.0,83.0,73.0,,28.0,68.0,175.0
20200124,6,PM2.5,52.31440363547348,68.0,77.0,46.0,,28.0,60.0,158.0
20200124,7,PM2.5,,55.0,55.0,21.0,,29.0,46.0,132.0
20200124,8,PM2.5,,56.0,46.0,,,27.0,42.0,121.0
20200124,9,PM2.5,,56.0,48.0,,53.490159947544115,22.0,47.0,103.0
20200124,10,PM2.5,45.50924436562337,58.0,50.0,,,22.0,49.0,81.0
20200124,11,PM2.5,43.0,59.0,51.0,45.234073448089916,50.032630019817866,26.0,50.0,63.0
20200124,12,PM2.5,36.0,49.0,49.0,46.04227719085297,,29.0,42.0,47.0
20200124,13,PM2.5,30.0,40.0,36.0,,,30.0,32.0,39.0
20200124,14,PM2.5,26.0,36.0,34.0,55.0,35.866943546703894,31.0,28.0,44.0
20200124,15,PM2.5,27.0,34.0,26.0,44.0,27.0,33.0,26.0,38.0
20200124,16,PM2.5,26.0,41.0,30.0,52.0,26.0,40.0,25.0,34.0
20200124,19,PM2.5,26.0,33.0,23.0,35.0,25.0,43.0,25.0,33.0
20200124,20,PM2.5,28.0,37.0,25.0,36.0,27.0,35.0,25.0,37.0
20200124,21,PM2.5,31.0,39.0,28.0,41.0,29.0,32.0,27.0,46.0
20200124,22,PM2.5,34.0,52.0,31.0,44.0,34.0,35.0,31.0,44.0
20200124,23,PM2.5,46.0,61.0,33.0,52.0,40.0,35.0,36.0,70.0
20200125,0,PM2.5,51.0,56.0,38.0,51.0,45.0,38.0,41.0,71.0
20200125,1,PM2.5,54.0,61.0,34.0,44.0,49.0,42.0,44.0,99.0
20200125,2,PM2.5,64.0,60.0,36.0,45.0,43.0,43.0,43.0,111.0
20200125,3,PM2.5,72.0,60.66391892298056,38.0,44.0,,39.0,43.0,117.0
20200125,4,PM2.5,72.0,60.3222365505587,45.642899830378724,44.0,46.0,45.0,43.0,85.0
20200125,5,PM2.5,70.0,,,42.0,45.0,38.0,42.0,68.0
20200125,6,PM2.5,84.0,61.02906125853397,,43.0,62.0,34.0,62.0,62.0
20200125,7,PM2.5,70.1422547209169,66.97007112452579,55.980716186014504,70.0,72.0,32.0,67.0,90.0
20200125,8,PM2.5,,67.20699031716073,,60.0,58.0,27.0,55.0,118.0
20200125,9,PM2.5,,67.68172158417342,57.0,57.0,,26.0,52.0,122.0
20200125,10,PM2.5,,,56.0,55.0,,26.0,52.448999594064595,116.0
20200125,11,PM2.5,54.899522245856296,66.0,54.0,51.0,,25.0,52.0,95.0
20200125,12,PM2.5,,60.0,48.0,47.0,,31.0,51.0,74.0
20200125,13,PM2.5,,62.0,47.0,46.4701324468399,,33.0,44.0,58.0
20200125,14,PM2.5,,48.0,40.0,44.0,,36.0,41.0,50.0
20200125,15,PM2.5,45.619921236390994,43.0,35.0,,,35.0,40.0,42.0
20200125,16,PM2.5,,45.0,33.0,35.0,38.4419794586989,35.0,37.0,37.0
20200125,17,PM2.5,,47.0,33.0,38.0,,34.0,38.0,36.0
20200125,18,PM2.5,39.97334067026773,46.0,34.0,39.0,,34.0,39.0,37.0
20200125,19,PM2.5,,47.0,35.0,40.0,,35.0,40.0,37.0
20200125,20,PM2.5,,42.0,33.0,37.0,37.00782696023963,33.0,40.0,30.0
20200125,21,PM2.5,,38.0,30.0,28.0,,34.0,32.0,31.0
20200125,22,PM2.5,30.0,35.0,28.0,26.0,,34.0,29.0,32.0
20200125,23,PM2.5,28.0,36.0,29.0,26.0,,32.0,28.0,34.0
20200126,0,PM2.5,29.0,37.0,30.0,29.0,,36.0,29.0,33.0
20200126,1,PM2.5,30.0,38.0,31.0,30.0,,39.0,30.0,33.0
20200126,2,PM2.5,32.0,39.0,32.0,31.0,34.17336127029198,37.0,31.0,33.0
20200126,3,PM2.5,33.0,39.0,33.0,30.0,34.10224685891645,33.0,33.0,34.0
20200126,4,PM2.5,34.0,38.0,34.0,32.0,34.426686470325166,34.0,33.0,33.0
20200126,5,PM2.5,36.0,38.0,36.0,33.0,,35.0,36.0,33.0
20200126,6,PM2.5,38.0,37.0,,34.0,,36.0,44.0,35.16245434930226
20200126,7,PM2.5,44.0,39.0,40.0,36.0,40.10488133476332,34.0,50.0,
20200126,8,PM2.5,46.0,40.0,38.0,37.0,,36.0,54.0,
20200126,9,PM2.5,46.0,40.0,38.0,38.0,,39.0,45.0,
20200126,10,PM2.5,46.0,43.0,38.0,33.0,34.0,40.0,,
20200126,11,PM2.5,46.0,51.0,35.0,33.0,,43.0,38.335772816340125,
20200126,12,PM2.5,46.0,42.0,,34.0,32.0,43.0,34.0,
20200126,13,PM2.5,46.0,32.0,,34.0,30.0,46.0,49.0,38.20040740451983
20200126,14,PM2.5,46.0,31.0,,32.0,33.0,47.0,41.0,32.48063242299755
20200126,15,PM2.5,46.0,31.0,34.06794361770152,31.0,33.0,39.0,35.0,
