date,hour,type,1431A,1432A,1433A,1434A,1437A,1438A,2880A,3136A
20200101,13,PM10,106.0,114.0,139.0,104.0,101.0,61.0,109.0,114.0
20200101,14,PM10,112.0,122.0,140.0,99.0,122.0,69.0,114.0,116.0
20200101,15,PM10,116.0,123.0,146.0,111.0,134.0,77.0,122.0,121.0
20200101,16,PM10,114.0,148.0,156.0,109.0,144.0,73.0,132.0,115.0
20200101,17,PM10,121.0,161.0,158.0,108.0,158.0,68.0,138.0,113.0
20200101,18,PM10,121.0,156.0,169.0,110.71428571428577,162.0,71.0,143.0,111.0
20200101,19,PM10,119.0,142.0,174.0,113.42857142857136,141.0,70.0,132.0,118.0
20200101,20,PM10,119.0,133.0,167.0,116.1428571428571,131.0,74.0,125.0,122.0
20200101,21,PM10,120.0,133.77272727272754,154.0,118.85714285714282,129.0,77.0,125.0,121.0
20200101,22,PM10,126.0,134.5454545454547,150.0,121.57142857142861,127.0,72.0,126.0,123.0
20200101,23,PM10,128.0,135.31818181818184,142.0,124.28571428571428,123.0,69.0,127.0,121.0
20200102,0,PM10,132.0,136.09090909090904,141.0,127.0,121.0,54.0,128.0,116.0
20200102,1,PM10,128.0,136.86363636363646,138.0,127.59999999999992,119.0,69.0,125.0,110.0
20200102,2,PM10,129.0,137.63636363636363,132.0,128.2,119.0,68.0,124.0,110.0
20200102,3,PM10,126.0,138.40909090909102,132.0,128.8000000000001,119.0,71.0,124.0,110.0
20200102,4,PM10,126.0,139.18181818181833,130.0,129.39999999999986,121.0,70.0,121.0,112.0
20200102,5,PM10,123.0,139.95454545454592,129.0,129.99999999999994,125.0,72.0,122.0,112.0
20200102,6,PM10,123.0,140.72727272727278,133.0,130.6,123.0,84.0,122.0,112.0
20200102,7,PM10,127.0,141.50000000000006,130.0,131.20000000000007,128.0,94.0,124.0,114.0
20200102,8,PM10,132.0,142.27272727272754,126.0,131.80000000000038,140.0,80.0,131.0,116.0
20200102,9,PM10,135.0,143.045454545455,133.0,132.4000000000002,141.0,72.0,128.0,117.0
20200102,10,PM10,142.0,143.8181818181821,138.0,133.0,135.0,79.0,127.0,128.0
20200102,11,PM10,146.0,144.59090909090915,158.0,139.0,134.0,88.0,130.0,121.0
20200102,12,PM10,157.0,145.3636363636366,179.0,136.0,137.0,80.0,135.0,125.0
20200102,13,PM10,142.0,146.13636363636377,173.0,135.0,136.0,87.0,137.0,143.0
20200102,14,PM10,143.0,146.90909090909093,179.0,145.0,132.0,80.0,135.0,117.0
20200102,15,PM10,116.0,147.68181818181827,170.0,136.0,137.0,86.0,135.0,121.0
20200102,16,PM10,130.0,148.45454545454544,165.0,132.0,144.0,91.0,142.0,120.0
20200102,17,PM10,132.0,149.22727272727272,163.0,136.0,142.0,96.0,131.0,123.0
20200102,18,PM10,108.0,150.0,167.0,144.0,142.0,96.0,118.0,124.0
20200102,19,PM10,100.0,155.0,164.0,147.0,116.0,100.0,108.0,132.0
20200102,21,PM10,102.0,150.0,135.0,132.0,113.0,81.0,94.0,151.0
20200102,22,PM10,107.0,150.0,139.0,135.0,118.0,50.0,95.0,150.0
20200102,23,PM10,127.0,146.0,139.0,138.0,124.0,47.0,106.0,145.0
20200103,0,PM10,130.0,155.0,136.0,150.0,130.0,46.0,116.0,142.0
20200103,1,PM10,132.0,156.0,134.0,149.0,131.0,46.0,126.0,144.0
20200103,2,PM10,132.0,154.0,108.0,148.0,125.0,43.0,129.0,148.0
20200103,3,PM10,123.0,146.0,93.0,140.0,127.0,44.0,130.0,145.0
20200103,4,PM10,130.0,139.0,98.0,134.0,122.0,40.0,124.0,146.0
20200103,5,PM10,128.0,139.1666666666663,105.33333333333302,122.0,127.0,38.0,123.0,143.0
20200103,6,PM10,121.0,139.33333333333337,112.66666666666606,116.0,132.0,41.0,125.0,140.0
20200103,7,PM10,112.0,139.5,120.0,116.0,127.0,41.0,121.0,135.0
20200103,8,PM10,98.0,139.66666666666703,116.0,127.0,120.0,42.0,104.0,134.0
20200103,9,PM10,90.0,139.83333333333312,125.0,127.0,100.0,39.0,104.41176470588202,135.0
20200103,10,PM10,82.0,139.99999999999912,131.0,105.0,86.0,38.0,104.82352941176443,134.17948717948738
20200103,11,PM10,71.0,140.16666666666598,106.0,113.0,92.0,30.0,105.23529411764666,133.35897435897473
20200103,12,PM10,61.0,140.3333333333321,89.0,113.18749999999974,81.0,33.0,105.64705882352897,132.53846153846163
20200103,13,PM10,94.78167231985805,102.15841699222531,77.0,113.37499999999967,65.0,39.0,106.05882352941171,131.7179487179486
20200103,14,PM10,94.1535639375195,98.09076269633498,69.0,113.5624999999996,58.0,38.0,106.47058823529412,130.8974358974361
20200103,15,PM10,95.0395143797606,96.9614765858734,63.0,113.74999999999969,59.94444444444427,39.0,106.88235294117634,130.07692307692375
20200103,16,PM10,60.0,140.99999999999798,72.0,113.93749999999974,61.888888888888644,41.0,107.29411764705878,129.25641025641048
20200103,17,PM10,61.0,141.1666666666647,75.0,114.12499999999974,63.83333333333304,46.0,107.70588235294112,128.43589743589757
20200103,18,PM10,69.0,141.33333333333152,79.0,114.31249999999979,65.7777777777776,52.0,108.11764705882352,127.61538461538471
20200103,19,PM10,78.0,141.49999999999864,90.0,114.49999999999983,67.7222222222221,61.0,108.52941176470586,126.79487179487188
20200103,20,PM10,89.0,141.66666666666512,96.0,114.68749999999986,69.66666666666642,64.0,108.94117647058822,125.974358974359
20200103,21,PM10,94.0,141.83333333333195,101.0,114.87499999999976,71.61111111111066,61.33333333333294,109.3529411764706,125.15384615384608
20200103,22,PM10,104.0,141.99999999999855,104.0,115.06249999999959,73.55555555555577,58.66666666666565,109.76470588235294,124.33333333333329
20200103,23,PM10,112.0,142.16666666666524,107.0,115.24999999999969,75.49999999999984,56.0,110.17647058823516,123.51282051282084
