date,hour,type,1462A,1463A,1464A,1465A,1466A,1467A,1468A,1469A,1470A,1471A,1472A,1473A,1474A
20200104,2,PM2.5,208.0,154.0,169.0,,224.0,172.0,205.0,151.0,286.0,154.0,226.0,146.0,147.0
20200104,3,PM2.5,217.0,146.0,160.0,146.20609206241852,209.86503899201085,173.0,222.0,139.0,278.0,,222.0,145.0,146.0
20200104,4,PM2.5,210.4601944003483,122.0,148.0,142.17352733833266,,175.0,222.0,123.0,282.0,,215.0,135.0,135.0
20200104,5,PM2.5,,104.0,150.0,,206.01736147087473,199.0,222.0,142.0,270.0,,206.0,123.0,127.0
20200104,6,PM2.5,,96.0,138.0,,216.42122063841344,207.0,228.0,177.0,273.0,180.32380864116465,201.0,,118.0
20200104,7,PM2.5,213.30108269498038,94.0,126.0,140.0,,221.0,206.0,166.0,249.0,,194.0,,114.0
20200104,8,PM2.5,,92.0,127.0,177.0,231.0,217.0,223.0,159.0,215.0,193.0,198.0,164.403053689003,146.5704718351364
20200104,9,PM2.5,228.0,102.0,105.0,174.0,259.0,211.0,,177.0,,202.0,203.0,,
20200104,10,PM2.5,233.0,,128.0,174.0,262.0,,214.382305515664,167.0,207.95907725180902,210.0,195.0,,173.50848259244648
20200104,11,PM2.5,241.0,151.19328322155138,129.0,155.0,,204.98781993133682,,220.0,,208.0,168.0,190.0,186.25340416175982
20200104,12,PM2.5,226.0,,130.0,161.0,,203.5480739389147,,194.0,,193.0,207.0,175.0,200.1238549223968
20200104,13,PM2.5,,,,169.0,226.79238965511323,205.2920674284299,,196.0,,213.0,,158.0,222.0
20200104,14,PM2.5,,,,181.0,218.9443953381023,,211.0,,203.0,229.0,,163.0,234.0
20200104,15,PM2.5,209.51078064897288,223.0,,211.0,,206.0,191.0,206.32488945128767,182.0,207.0,,202.0,219.0
20200104,16,PM2.5,204.5933995187503,,,,204.0,202.0,185.0,212.27582707106683,164.0,194.0,188.3705253235086,215.0,218.0
20200104,17,PM2.5,199.77618220818383,,,,212.0,197.0,166.0,216.07950475330802,144.0,194.0,,212.0,199.0
20200104,18,PM2.5,197.0,,207.0,,192.0,200.0,174.0,,,220.0,181.0,209.0,211.0
20200104,19,PM2.5,192.0,,215.0,,209.0,184.0,213.0,230.0,,244.0,226.0,195.0,252.0
20200104,20,PM2.5,224.0,240.52558372815457,249.0,,241.0,212.0,250.0,216.0,225.5583156108857,244.0,264.0,207.0,257.0
20200104,21,PM2.5,243.0,246.0,252.0,237.0,249.0,227.0,262.0,275.0,248.80340862719146,237.0,278.0,229.0,261.0
20200104,22,PM2.5,256.0,245.0,257.0,243.0,259.0,243.0,283.0,304.0,,239.0,298.0,242.0,268.0
20200104,23,PM2.5,297.0,269.0,260.0,247.0,291.0,263.0,286.0,272.0,298.0,,316.0,245.0,302.0
20200105,0,PM2.5,,286.0,259.0,271.0,299.0,280.0,277.0,265.0,250.0,240.97232602507898,299.0,,301.0
20200105,1,PM2.5,,272.0,256.0,256.0,296.0,280.0,289.0,265.0,192.0,,280.0,,290.0
20200105,2,PM2.5,242.85255748885015,261.0,249.0,241.0,287.0,252.0,,,,,263.0,,269.0
20200105,3,PM2.5,,222.0,245.0,249.0,254.99931396758797,252.0,,,,,218.0,220.82997409380965,222.0
20200105,4,PM2.5,,199.0,233.0,212.0,,218.0,,,,209.0,160.0,,
20200105,5,PM2.5,180.0,169.0,202.4673465759264,185.0,196.7631416922885,186.0,,,,156.0,134.0,202.0,
20200105,6,PM2.5,148.0,133.0,,158.0,168.76508523112216,161.0,,,,137.0,94.0,169.0,
20200105,7,PM2.5,128.0,104.0,,137.0,,,82.0,286.0,92.0,107.0,70.0,155.0,
20200105,8,PM2.5,109.0,88.0,128.21495121158017,131.10163044182815,119.0,,78.0,284.0,73.0,94.0,,136.0,
20200105,9,PM2.5,101.0,112.0,115.27229830914891,,110.0,,75.0,284.0,57.0,,76.0969774566768,119.0,103.0
20200105,10,PM2.5,100.0,85.0,90.0,,105.0,,69.0,271.0,51.0,,,104.0,66.0
20200105,11,PM2.5,93.0,76.0,92.0,,100.0,105.77338444679326,56.0,207.0,48.0,,,103.0,54.0
20200105,12,PM2.5,82.0,70.0,80.0,,88.0,94.0,54.0,135.0,53.0,,,104.0,47.0
20200105,13,PM2.5,75.0,66.0,65.0,81.0,80.0,86.0,53.0,120.0,52.0,66.47885081425581,51.0,92.0,48.0
20200105,14,PM2.5,68.0,63.0,68.0,82.0,77.0,78.0,59.0,142.0,55.0,69.0,56.0,86.0,53.0
20200116,1,PM2.5,176.0,159.0,153.0,164.0,172.0,180.0,192.0,197.0,165.0,174.0,198.0,,170.0
20200116,2,PM2.5,180.0,158.0,150.0,162.0,176.0,181.0,186.6285802671536,192.0,157.0,170.0,187.0,,162.0
20200116,3,PM2.5,181.0,151.0,146.0,158.0,167.0,176.0,,180.0,159.0,156.0,183.0,128.05154309102946,159.0
20200116,4,PM2.5,175.0,148.0,144.0,146.0,160.0,172.0,,168.0,156.0,164.0,186.0,,151.0
20200116,5,PM2.5,180.0,132.0,140.0,135.0,154.0,172.0,,156.0,,171.0,183.0,,150.0
20200116,6,PM2.5,179.0,133.0,135.0,129.0,172.0,168.0,,152.0,,174.0,174.0,133.0,184.0
20200116,7,PM2.5,,139.0,,127.0,176.0,162.0,201.0,150.0,161.12477917671202,174.0,178.0,129.0,202.0
20200116,8,PM2.5,177.02931385242454,144.0,,126.0,168.0,160.0,184.0,151.0,,176.0,186.0,128.0,179.0
20200116,9,PM2.5,178.43280987918953,140.0,,124.0,168.0,155.36526619917066,181.0,149.0,,176.0,181.0,128.0,184.0
20200116,10,PM2.5,182.73859116766178,151.0,,134.04010208778905,176.0,,196.0,144.0,164.0,180.0,193.0,127.0,186.0
20200116,11,PM2.5,,165.0,159.61223501986177,,182.0,,195.0,140.0,176.0,179.0,221.0,121.0,190.0
20200116,12,PM2.5,192.0,168.0,162.0,133.23769329982966,,,190.88851703870552,145.0,186.0,179.0,210.0,122.0,185.0
20200116,13,PM2.5,190.0,176.0,144.0,131.66681402921677,,144.02048993110657,192.02717489004135,142.0,196.0,195.0,205.0,108.0,183.0
20200116,14,PM2.5,185.0,179.0,157.0,,,130.0,196.26824930737217,134.0,198.0,200.0,197.0,109.0,176.0
20200116,15,PM2.5,176.0,182.0,172.0,115.0,180.2615667356819,,,118.0,198.0,200.0,183.0,112.0,179.0
20200116,16,PM2.5,175.0,181.0,,107.0,,,199.26027481156495,106.0,,194.0,174.0,110.0,185.0
20200116,17,PM2.5,168.0,185.0,,95.0,193.0,,208.0,92.0,,194.0,174.0,99.0,184.0
20200116,18,PM2.5,183.0,182.0,,164.0,190.0,,209.0,92.0,,195.0,177.0,,189.0
20200116,19,PM2.5,194.0,181.0,177.3112862723815,182.0,189.0,,206.0,104.0,,199.0,183.0,138.52216602552974,189.0
20200116,20,PM2.5,190.0,179.0,,188.0,190.0,188.0,,115.0,190.16275357584226,209.0,186.56957896949672,152.69416202872287,192.0
20200116,21,PM2.5,192.0,,180.0,187.0,198.0,188.0,,187.0,182.0,201.0,,172.0273222525564,198.0
20200116,22,PM2.5,196.0,177.90086516249085,175.0,198.0,202.0,193.0,,206.0,174.0,200.0,188.2544836800109,185.4872562389927,185.0
20200116,23,PM2.5,200.0,,174.0,195.0,197.0,199.0,198.52977887035308,206.0,171.0,185.0,,199.0,194.0
20200117,0,PM2.5,197.0,,161.0,,191.0,198.0,,211.0,171.0,186.0,189.1294684664308,190.0,174.0
20200117,1,PM2.5,192.0,,157.0,,198.0,192.0,197.0,206.0,176.0,188.0,191.0,162.0,165.0
20200117,2,PM2.5,182.0,161.0,152.0,,201.0,191.0,228.0,196.0,174.0,180.0,198.0,133.0,169.0
20200117,3,PM2.5,181.0,159.0,149.0,,,187.0,184.0,187.0,173.0,185.0,211.0,109.0,176.0
