date,hour,type,1462A,1463A,1464A,1465A,1466A,1467A,1468A,1469A,1470A,1471A,1472A,1473A,1474A
20200104,2,PM2.5,,154.0,169.0,138.0,224.0,172.0,205.0,151.0,286.0,154.0,226.0,146.0,147.0
20200104,3,PM2.5,180.45454545454547,146.0,160.0,,202.0,173.0,222.0,139.0,278.0,152.0,222.0,145.0,146.0
20200104,4,PM2.5,,122.0,148.0,176.1818181818182,196.0,175.0,222.0,123.0,282.0,185.0,215.0,135.0,135.0
20200104,5,PM2.5,,104.0,150.0,,199.0,199.0,,142.0,270.0,148.0,206.0,123.0,127.0
20200104,6,PM2.5,,96.0,138.0,187.15322867658517,202.0,207.0,,,273.0,177.0,201.0,117.0,118.0
20200104,7,PM2.5,184.29493620276955,94.0,126.0,,171.0,184.29493620276955,184.29493620276955,,249.0,190.0,194.0,116.0,114.0
20200104,8,PM2.5,,92.0,,,231.0,,,166.57142857142858,215.0,193.0,198.0,132.0,105.0
20200104,9,PM2.5,188.6,102.0,,,259.0,,,,177.0,202.0,203.0,188.6,188.6
20200104,10,PM2.5,233.0,134.0,199.5,199.5,262.0,199.5,199.5,,169.0,,199.5,,199.5
20200104,11,PM2.5,241.0,154.0,,155.0,170.0,,181.2,,186.0,181.2,181.2,,
20200104,12,PM2.5,,204.0,,,,,,,204.0,,204.0,,
20200104,13,PM2.5,,,,,,,212.0,210.0,208.0,,,,210.0
20200104,14,PM2.5,,198.33333333333334,,,,,211.0,181.0,203.0,,,,
20200104,15,PM2.5,,,,,,206.0,191.0,196.0,182.0,,193.75,193.75,
20200104,16,PM2.5,,,228.0,,,202.0,185.0,226.0,164.0,,201.0,,
20200104,17,PM2.5,196.0,,220.0,,,197.0,166.0,234.0,144.0,,,212.0,199.0
20200104,18,PM2.5,207.91829826520296,,207.0,,,200.0,174.0,255.0,158.0,220.0,181.0,209.0,211.0
20200104,19,PM2.5,,,215.0,,,184.0,213.0,230.0,176.0,244.0,226.0,195.0,252.0
20200104,20,PM2.5,224.0,250.0,249.0,218.0,241.0,212.0,250.0,216.0,228.0,244.0,264.0,207.0,257.0
20200104,21,PM2.5,243.0,246.0,252.0,237.0,249.0,227.0,262.0,275.0,275.0,237.0,278.0,229.0,261.0
20200104,22,PM2.5,256.0,245.0,257.0,243.0,259.0,243.0,283.0,304.0,317.0,239.0,298.0,242.0,268.0
20200104,23,PM2.5,297.0,269.0,260.0,247.0,291.0,263.0,286.0,272.0,298.0,275.0,316.0,245.0,302.0
20200105,0,PM2.5,307.0,286.0,,271.0,299.0,280.0,277.0,265.0,250.0,288.0,299.0,244.0,301.0
20200105,1,PM2.5,304.0,234.26640865522546,,256.0,296.0,280.0,289.0,265.0,192.0,282.0,280.0,,290.0
20200105,2,PM2.5,294.0,,224.79463207480183,241.0,287.0,252.0,248.0,265.0,176.0,242.0,,,269.0
20200105,3,PM2.5,230.0,,,249.0,228.0,252.0,222.04948786899405,273.0,,204.0,222.04948786899405,223.71074390011205,222.0
20200105,4,PM2.5,196.0,,,212.0,207.0,218.0,,277.0,,209.0,210.18707688355408,,193.0
20200105,5,PM2.5,180.0,,,185.0,183.0,186.0,196.3756412177318,284.0,175.2749363645031,156.0,,205.07398234832317,181.04240587428828
